Time,Datapoint
2013-08-28 3:27:58.989999999999782,57.6923
2013-08-28 3:28:0.030000000000654836,55.0459
2013-08-28 3:28:1.1200000000008004,58.8235
2013-08-28 3:28:2.1399999999994179,60
2013-08-28 3:28:3.1399999999994179,61.2245
2013-08-28 3:28:4.1200000000008004,66.6667
2013-08-28 3:28:5.0200000000004366,65.9341
2013-08-28 3:28:5.930000000000291,68.9655
2013-08-28 3:28:6.7999999999992724,68.1818
2013-08-28 3:28:7.680000000000291,69.7674
2013-08-28 3:28:8.5400000000008731,71.4286
2013-08-28 3:28:9.3799999999991996,71.4286
2013-08-28 3:28:10.219999999999345,69.7674
2013-08-28 3:28:11.079999999999927,68.1818
2013-08-28 3:28:11.959999999999127,66.6667
2013-08-28 3:28:12.860000000000582,64.5161
2013-08-28 3:28:13.790000000000873,64.5161
2013-08-28 3:28:14.719999999999345,63.1579
2013-08-28 3:28:15.670000000000073,62.5
2013-08-28 3:28:16.6299999999992,63.8298
2013-08-28 3:28:17.569999999999709,63.1579
2013-08-28 3:28:18.520000000000437,63.8298
2013-08-28 3:28:19.459999999999127,62.5
2013-08-28 3:28:20.420000000000073,62.5
2013-08-28 3:28:21.3799999999992,61.8557
2013-08-28 3:28:22.350000000000364,61.2245
2013-08-28 3:28:23.329999999999927,61.2245
2013-08-28 3:28:24.309999999999491,60.6061
2013-08-28 3:28:25.299999999999272,60.6061
2013-08-28 3:28:26.290000000000873,60
2013-08-28 3:28:27.290000000000873,59.4059
2013-08-28 3:28:28.299999999999272,56.6038
2013-08-28 3:28:29.360000000000582,54.5455
2013-08-28 3:28:30.459999999999127,56.6038
2013-08-28 3:28:31.520000000000437,57.1429
2013-08-28 3:28:32.569999999999709,54.5455
2013-08-28 3:28:33.670000000000073,52.1739
2013-08-28 3:28:34.819999999999709,53.5714
2013-08-28 3:28:35.940000000000509,53.0973
2013-08-28 3:28:37.069999999999709,52.1739
2013-08-28 3:28:38.219999999999345,55.5556
2013-08-28 3:28:39.299999999999272,58.8235
2013-08-28 3:28:40.319999999999709,58.2524
2013-08-28 3:28:41.350000000000364,65.2174
2013-08-28 3:28:42.270000000000437,63.8298
2013-08-28 3:28:43.209999999999127,66.6667
2013-08-28 3:28:44.110000000000582,67.4157
2013-08-28 3:28:45.0,67.4157
2013-08-28 3:28:45.889999999999418,69.7674
2013-08-28 3:28:46.75,69.7674
2013-08-28 3:28:47.610000000000582,72.2892
2013-08-28 3:28:48.440000000000509,74.0741
2013-08-28 3:28:49.25,73.1707
2013-08-28 3:28:50.069999999999709,72.2892
2013-08-28 3:28:50.899999999999636,73.1707
2013-08-28 3:28:51.719999999999345,72.2892
2013-08-28 3:28:52.549999999999272,70.5882
2013-08-28 3:28:53.399999999999636,65.2174
2013-08-28 3:28:54.319999999999709,65.9341
2013-08-28 3:28:55.229999999999563,65.2174
2013-08-28 3:28:56.149999999999636,62.5
2013-08-28 3:28:57.110000000000582,63.1579
2013-08-28 3:28:58.059999999999491,63.8298
2013-08-28 3:28:59.0,62.5
2013-08-28 3:28:59.959999999999127,61.8557
2013-08-28 3:29:0.93000000000029104,63.1579
2013-08-28 3:29:1.8799999999991996,61.8557
2013-08-28 3:29:2.8500000000003638,64.5161
2013-08-28 3:29:3.7800000000006548,62.5
2013-08-28 3:29:4.7399999999997817,61.8557
2013-08-28 3:29:5.7099999999991269,62.5
2013-08-28 3:29:6.6700000000000728,61.2245
2013-08-28 3:29:7.6499999999996362,59.4059
2013-08-28 3:29:8.6599999999998545,57.6923
2013-08-28 3:29:9.7000000000007276,58.2524
2013-08-28 3:29:10.729999999999563,60
2013-08-28 3:29:11.729999999999563,56.0748
2013-08-28 3:29:12.799999999999272,56.0748
2013-08-28 3:29:13.8700000000008,54.5455
2013-08-28 3:29:14.969999999999345,55.0459
2013-08-28 3:29:16.059999999999491,52.1739
2013-08-28 3:29:17.209999999999127,54.5455
2013-08-28 3:29:18.309999999999491,55.0459
2013-08-28 3:29:19.399999999999636,55.0459
2013-08-28 3:29:20.489999999999782,54.0541
2013-08-28 3:29:21.600000000000364,56.0748
2013-08-28 3:29:22.670000000000073,58.8235
2013-08-28 3:29:23.690000000000509,57.1429
2013-08-28 3:29:24.739999999999782,61.8557
2013-08-28 3:29:25.709999999999127,67.4157
2013-08-28 3:29:26.600000000000364,65.9341
2013-08-28 3:29:27.510000000000218,66.6667
2013-08-28 3:29:28.409999999999854,68.9655
2013-08-28 3:29:29.280000000000655,69.7674
2013-08-28 3:29:30.139999999999418,68.1818
2013-08-28 3:29:31.020000000000437,72.2892
2013-08-28 3:29:31.850000000000364,71.4286
2013-08-28 3:29:32.690000000000509,72.2892
2013-08-28 3:29:33.520000000000437,73.1707
2013-08-28 3:29:34.340000000000146,72.2892
2013-08-28 3:29:35.170000000000073,70.5882
2013-08-28 3:29:36.020000000000437,67.4157
2013-08-28 3:29:36.909999999999854,65.9341
2013-08-28 3:29:37.819999999999709,63.8298
2013-08-28 3:29:38.760000000000218,62.5
2013-08-28 3:29:39.719999999999345,63.1579
2013-08-28 3:29:40.670000000000073,61.2245
2013-08-28 3:29:41.649999999999636,61.8557
2013-08-28 3:29:42.6200000000008,63.8298
2013-08-28 3:29:43.559999999999491,63.1579
2013-08-28 3:29:44.510000000000218,61.8557
2013-08-28 3:29:45.479999999999563,61.8557
2013-08-28 3:29:46.450000000000728,60.6061
2013-08-28 3:29:47.440000000000509,58.2524
2013-08-28 3:29:48.469999999999345,58.8235
2013-08-28 3:29:49.489999999999782,58.2524
2013-08-28 3:29:50.520000000000437,57.1429
2013-08-28 3:29:51.569999999999709,55.5556
2013-08-28 3:29:52.649999999999636,56.0748
2013-08-28 3:29:53.719999999999345,57.1429
2013-08-28 3:29:54.770000000000437,57.1429
2013-08-28 3:29:55.819999999999709,58.2524
2013-08-28 3:29:56.850000000000364,55.5556
2013-08-28 3:29:57.930000000000291,56.0748
2013-08-28 3:29:59.0,56.6038
2013-08-28 3:30:0.059999999999490683,59.4059
2013-08-28 3:30:1.069999999999709,57.1429
2013-08-28 3:30:2.1200000000008004,54.5455
2013-08-28 3:30:3.2199999999993452,57.1429
2013-08-28 3:30:4.2700000000004366,61.2245
2013-08-28 3:30:5.25,63.1579
2013-08-28 3:30:6.2000000000007276,61.2245
2013-08-28 3:30:7.180000000000291,66.6667
2013-08-28 3:30:8.0799999999999272,63.8298
2013-08-28 3:30:9.0200000000004366,66.6667
2013-08-28 3:30:9.9200000000000728,68.1818
2013-08-28 3:30:10.799999999999272,68.1818
2013-08-28 3:30:11.680000000000291,71.4286
2013-08-28 3:30:12.520000000000437,71.4286
2013-08-28 3:30:13.360000000000582,72.2892
2013-08-28 3:30:14.190000000000509,74.0741
2013-08-28 3:30:15.0,74.0741
2013-08-28 3:30:15.809999999999491,71.4286
2013-08-28 3:30:16.649999999999636,73.1707
2013-08-28 3:30:17.469999999999345,72.2892
2013-08-28 3:30:18.299999999999272,71.4286
2013-08-28 3:30:19.139999999999418,69.7674
2013-08-28 3:30:20.0,68.1818
2013-08-28 3:30:20.8799999999992,65.9341
2013-08-28 3:30:21.790000000000873,65.2174
2013-08-28 3:30:22.709999999999127,63.8298
2013-08-28 3:30:23.649999999999636,63.1579
2013-08-28 3:30:24.600000000000364,63.1579
2013-08-28 3:30:25.549999999999272,62.5
2013-08-28 3:30:26.510000000000218,63.8298
2013-08-28 3:30:27.450000000000728,61.8557
2013-08-28 3:30:28.420000000000073,61.2245
2013-08-28 3:30:29.399999999999636,61.2245
2013-08-28 3:30:30.3799999999992,59.4059
2013-08-28 3:30:31.389999999999418,58.8235
2013-08-28 3:30:32.409999999999854,58.8235
2013-08-28 3:30:33.430000000000291,58.8235
2013-08-28 3:30:34.450000000000728,58.8235
2013-08-28 3:30:35.469999999999345,58.2524
2013-08-28 3:30:36.5,54.0541
2013-08-28 3:30:37.610000000000582,55.0459
2013-08-28 3:30:38.700000000000728,56.0748
2013-08-28 3:30:39.770000000000437,54.0541
2013-08-28 3:30:40.8799999999992,54.5455
2013-08-28 3:30:41.979999999999563,55.0459
2013-08-28 3:30:43.069999999999709,52.1739
2013-08-28 3:30:44.219999999999345,58.2524
2013-08-28 3:30:45.25,59.4059
2013-08-28 3:30:46.260000000000218,64.5161
2013-08-28 3:30:47.190000000000509,64.5161
2013-08-28 3:30:48.1200000000008,66.6667
2013-08-28 3:30:49.020000000000437,68.1818
2013-08-28 3:30:49.899999999999636,67.4157
2013-08-28 3:30:50.790000000000873,68.9655
2013-08-28 3:30:51.659999999999854,72.2892
2013-08-28 3:30:52.489999999999782,71.4286
2013-08-28 3:30:53.329999999999927,74.0741
2013-08-28 3:30:54.139999999999418,75
2013-08-28 3:30:54.940000000000509,75
2013-08-28 3:30:55.739999999999782,74.0741
2013-08-28 3:30:56.549999999999272,75
2013-08-28 3:30:57.350000000000364,74.0741
2013-08-28 3:30:58.159999999999854,71.4286
2013-08-28 3:30:59.0,69.7674
2013-08-28 3:30:59.860000000000582,67.4157
2013-08-28 3:31:0.75,65.2174
2013-08-28 3:31:1.6700000000000728,63.1579
2013-08-28 3:31:2.6200000000008004,62.5
2013-08-28 3:31:3.5799999999999272,63.1579
2013-08-28 3:31:4.5300000000006548,63.1579
2013-08-28 3:31:5.4799999999995634,62.5
2013-08-28 3:31:6.4400000000005093,63.1579
2013-08-28 3:31:7.3899999999994179,62.5
2013-08-28 3:31:8.3500000000003638,62.5
2013-08-28 3:31:9.3099999999994907,61.8557
2013-08-28 3:31:10.280000000000655,61.2245
2013-08-28 3:31:11.260000000000218,60.6061
2013-08-28 3:31:12.25,61.2245
2013-08-28 3:31:13.229999999999563,60
2013-08-28 3:31:14.229999999999563,60.6061
2013-08-28 3:31:15.219999999999345,61.8557
2013-08-28 3:31:16.190000000000509,59.4059
2013-08-28 3:31:17.200000000000728,61.8557
2013-08-28 3:31:18.170000000000073,60
2013-08-28 3:31:19.170000000000073,57.1429
2013-08-28 3:31:20.219999999999345,55.5556
2013-08-28 3:31:21.299999999999272,57.1429
2013-08-28 3:31:22.350000000000364,56.6038
2013-08-28 3:31:23.409999999999854,57.1429
2013-08-28 3:31:24.459999999999127,57.6923
2013-08-28 3:31:25.5,58.2524
2013-08-28 3:31:26.530000000000655,59.4059
2013-08-28 3:31:27.540000000000873,65.2174
2013-08-28 3:31:28.459999999999127,63.8298
2013-08-28 3:31:29.399999999999636,65.9341
2013-08-28 3:31:30.309999999999491,65.9341
2013-08-28 3:31:31.219999999999345,66.6667
2013-08-28 3:31:32.1200000000008,70.5882
2013-08-28 3:31:32.969999999999345,69.7674
2013-08-28 3:31:33.829999999999927,72.2892
2013-08-28 3:31:34.659999999999854,72.2892
2013-08-28 3:31:35.489999999999782,72.2892
2013-08-28 3:31:36.319999999999709,73.1707
2013-08-28 3:31:37.139999999999418,73.1707
2013-08-28 3:31:37.959999999999127,69.7674
2013-08-28 3:31:38.819999999999709,70.5882
2013-08-28 3:31:39.670000000000073,66.6667
2013-08-28 3:31:40.569999999999709,65.2174
2013-08-28 3:31:41.489999999999782,61.2245
2013-08-28 3:31:42.469999999999345,59.4059
2013-08-28 3:31:43.479999999999563,60.6061
2013-08-28 3:31:44.469999999999345,61.2245
2013-08-28 3:31:45.450000000000728,60
2013-08-28 3:31:46.450000000000728,61.8557
2013-08-28 3:31:47.420000000000073,61.2245
2013-08-28 3:31:48.399999999999636,61.2245
2013-08-28 3:31:49.3799999999992,59.4059
2013-08-28 3:31:50.389999999999418,58.8235
2013-08-28 3:31:51.409999999999854,58.8235
2013-08-28 3:31:52.430000000000291,58.2524
2013-08-28 3:31:53.459999999999127,59.4059
2013-08-28 3:31:54.469999999999345,58.2524
2013-08-28 3:31:55.5,56.0748
2013-08-28 3:31:56.569999999999709,57.6923
2013-08-28 3:31:57.610000000000582,58.2524
2013-08-28 3:31:58.639999999999418,57.1429
2013-08-28 3:31:59.690000000000509,56.0748
2013-08-28 3:32:0.76000000000021828,56.0748
2013-08-28 3:32:1.8299999999999272,58.2524
2013-08-28 3:32:2.8600000000005821,57.1429
2013-08-28 3:32:3.9099999999998545,54.0541
2013-08-28 3:32:5.0200000000004366,57.6923
2013-08-28 3:32:6.0599999999994907,60.6061
2013-08-28 3:32:7.0499999999992724,61.2245
2013-08-28 3:32:8.0300000000006548,63.1579
2013-08-28 3:32:8.9799999999995634,65.9341
2013-08-28 3:32:9.8899999999994179,64.5161
2013-08-28 3:32:10.819999999999709,66.6667
2013-08-28 3:32:11.719999999999345,68.9655
2013-08-28 3:32:12.590000000000146,70.5882
2013-08-28 3:32:13.440000000000509,70.5882
2013-08-28 3:32:14.290000000000873,72.2892
2013-08-28 3:32:15.1200000000008,72.2892
2013-08-28 3:32:15.950000000000728,72.2892
2013-08-28 3:32:16.780000000000655,74.0741
2013-08-28 3:32:17.590000000000146,74.0741
2013-08-28 3:32:18.399999999999636,75
2013-08-28 3:32:19.200000000000728,73.1707
2013-08-28 3:32:20.020000000000437,68.9655
2013-08-28 3:32:20.889999999999418,66.6667
2013-08-28 3:32:21.790000000000873,63.8298
2013-08-28 3:32:22.729999999999563,61.2245
2013-08-28 3:32:23.709999999999127,60
2013-08-28 3:32:24.709999999999127,59.4059
2013-08-28 3:32:25.719999999999345,58.2524
2013-08-28 3:32:26.75,59.4059
2013-08-28 3:32:27.760000000000218,58.8235
2013-08-28 3:32:28.780000000000655,58.2524
2013-08-28 3:32:29.809999999999491,59.4059
2013-08-28 3:32:30.819999999999709,57.6923
2013-08-28 3:32:31.860000000000582,57.6923
2013-08-28 3:32:32.899999999999636,57.6923
2013-08-28 3:32:33.940000000000509,57.6923
2013-08-28 3:32:34.979999999999563,56.6038
2013-08-28 3:32:36.040000000000873,57.1429
2013-08-28 3:32:37.090000000000146,56.0748
2013-08-28 3:32:38.159999999999854,55.5556
2013-08-28 3:32:39.239999999999782,54.0541
2013-08-28 3:32:40.350000000000364,56.6038
2013-08-28 3:32:41.409999999999854,53.0973
2013-08-28 3:32:42.540000000000873,54.5455
2013-08-28 3:32:43.639999999999418,56.6038
2013-08-28 3:32:44.700000000000728,52.6316
2013-08-28 3:32:45.840000000000146,52.6316
2013-08-28 3:32:46.979999999999563,57.1429
2013-08-28 3:32:48.030000000000655,54.5455
2013-08-28 3:32:49.1299999999992,57.1429
2013-08-28 3:32:50.180000000000291,63.8298
2013-08-28 3:32:51.1200000000008,63.1579
2013-08-28 3:32:52.069999999999709,65.9341
2013-08-28 3:32:52.979999999999563,66.6667
2013-08-28 3:32:53.8799999999992,65.9341
2013-08-28 3:32:54.790000000000873,69.7674
2013-08-28 3:32:55.649999999999636,69.7674
2013-08-28 3:32:57.329999999999927,74.0741
2013-08-28 3:32:58.139999999999418,72.2892
2013-08-28 3:32:58.969999999999345,72.2892
2013-08-28 3:32:59.799999999999272,68.9655
2013-08-28 3:33:0.67000000000007276,67.4157
2013-08-28 3:33:1.5599999999994907,62.5
2013-08-28 3:33:2.5200000000004366,59.4059
2013-08-28 3:33:3.5300000000006548,58.8235
2013-08-28 3:33:4.5499999999992724,59.4059
2013-08-28 3:33:5.5599999999994907,59.4059
2013-08-28 3:33:6.569999999999709,61.8557
2013-08-28 3:33:7.5400000000008731,60.6061
2013-08-28 3:33:8.5300000000006548,58.8235
2013-08-28 3:33:9.5499999999992724,59.4059
2013-08-28 3:33:10.559999999999491,59.4059
2013-08-28 3:33:11.569999999999709,60.6061
2013-08-28 3:33:12.559999999999491,60
2013-08-28 3:33:13.559999999999491,60
2013-08-28 3:33:14.559999999999491,59.4059
2013-08-28 3:33:15.569999999999709,57.6923
2013-08-28 3:33:16.610000000000582,59.4059
2013-08-28 3:33:17.6200000000008,58.8235
2013-08-28 3:33:18.639999999999418,60
2013-08-28 3:33:19.639999999999418,57.1429
2013-08-28 3:33:20.690000000000509,57.1429
2013-08-28 3:33:21.739999999999782,56.0748
2013-08-28 3:33:22.809999999999491,50.4202
2013-08-28 3:33:24.0,51.2821
2013-08-28 3:33:25.170000000000073,53.0973
2013-08-28 3:33:26.299999999999272,52.1739
2013-08-28 3:33:27.450000000000728,54.5455
2013-08-28 3:33:28.549999999999272,57.1429
2013-08-28 3:33:29.600000000000364,53.0973
2013-08-28 3:33:30.729999999999563,49.5868
2013-08-28 3:33:31.940000000000509,56.0748
2013-08-28 3:33:33.010000000000218,64.5161
2013-08-28 3:33:33.940000000000509,62.5
2013-08-28 3:33:34.899999999999636,67.4157
2013-08-28 3:33:35.790000000000873,65.2174
2013-08-28 3:33:36.709999999999127,68.1818
2013-08-28 3:33:37.590000000000146,67.4157
2013-08-28 3:33:38.479999999999563,69.7674
2013-08-28 3:33:39.340000000000146,72.2892
2013-08-28 3:33:40.170000000000073,70.5882
2013-08-28 3:33:41.020000000000437,68.9655
2013-08-28 3:33:41.889999999999418,67.4157
2013-08-28 3:33:42.780000000000655,65.2174
2013-08-28 3:33:43.700000000000728,65.2174
2013-08-28 3:33:44.6200000000008,61.2245
2013-08-28 3:33:45.600000000000364,59.4059
2013-08-28 3:33:46.610000000000582,60
2013-08-28 3:33:47.610000000000582,60
2013-08-28 3:33:48.610000000000582,60
2013-08-28 3:33:49.610000000000582,59.4059
2013-08-28 3:33:50.6200000000008,59.4059
2013-08-28 3:33:51.6299999999992,58.8235
2013-08-28 3:33:52.649999999999636,57.6923
2013-08-28 3:33:53.690000000000509,59.4059
2013-08-28 3:33:54.700000000000728,58.2524
2013-08-28 3:33:55.729999999999563,57.6923
2013-08-28 3:33:56.770000000000437,56.6038
2013-08-28 3:33:57.829999999999927,58.8235
2013-08-28 3:33:58.850000000000364,53.0973
2013-08-28 3:33:59.979999999999563,52.1739
2013-08-28 3:34:1.1299999999991996,55.0459
2013-08-28 3:34:2.2199999999993452,53.0973
2013-08-28 3:34:3.3500000000003638,52.1739
2013-08-28 3:34:4.5,52.6316
2013-08-28 3:34:5.6399999999994179,57.6923
2013-08-28 3:34:6.680000000000291,59.4059
2013-08-28 3:34:7.6900000000005093,57.1429
2013-08-28 3:34:8.7399999999997817,54.5455
2013-08-28 3:34:9.8400000000001455,56.0748
2013-08-28 3:34:10.909999999999854,54.5455
2013-08-28 3:34:12.010000000000218,55.0459
2013-08-28 3:34:13.100000000000364,57.1429
2013-08-28 3:34:14.149999999999636,57.6923
2013-08-28 3:34:15.190000000000509,63.8298
2013-08-28 3:34:16.1299999999992,63.8298
2013-08-28 3:34:17.069999999999709,67.4157
2013-08-28 3:34:17.959999999999127,65.9341
2013-08-28 3:34:18.8700000000008,67.4157
2013-08-28 3:34:19.760000000000218,70.5882
2013-08-28 3:34:20.610000000000582,68.9655
2013-08-28 3:34:21.479999999999563,71.4286
2013-08-28 3:34:22.319999999999709,70.5882
2013-08-28 3:34:23.170000000000073,71.4286
2013-08-28 3:34:24.010000000000218,67.4157
2013-08-28 3:34:24.899999999999636,66.6667
2013-08-28 3:34:25.799999999999272,68.1818
2013-08-28 3:34:26.680000000000291,62.5
2013-08-28 3:34:27.639999999999418,60.6061
2013-08-28 3:34:28.6299999999992,61.2245
2013-08-28 3:34:29.610000000000582,60
2013-08-28 3:34:30.610000000000582,58.8235
2013-08-28 3:34:31.6299999999992,60
2013-08-28 3:34:32.6299999999992,61.8557
2013-08-28 3:34:33.600000000000364,61.2245
2013-08-28 3:34:34.579999999999927,60
2013-08-28 3:34:35.579999999999927,59.4059
2013-08-28 3:34:36.590000000000146,60
2013-08-28 3:34:37.590000000000146,58.8235
2013-08-28 3:34:38.610000000000582,55.5556
2013-08-28 3:34:39.690000000000509,56.0748
2013-08-28 3:34:40.760000000000218,56.6038
2013-08-28 3:34:41.819999999999709,57.6923
2013-08-28 3:34:42.860000000000582,57.1429
2013-08-28 3:34:43.909999999999854,55.5556
2013-08-28 3:34:44.989999999999782,56.6038
2013-08-28 3:34:46.049999999999272,55.0459
2013-08-28 3:34:47.139999999999418,56.6038
2013-08-28 3:34:48.200000000000728,55.5556
2013-08-28 3:34:49.280000000000655,56.0748
2013-08-28 3:34:50.350000000000364,51.2821
2013-08-28 3:34:51.520000000000437,52.6316
2013-08-28 3:34:52.659999999999854,53.5714
2013-08-28 3:34:53.780000000000655,52.6316
2013-08-28 3:34:54.920000000000073,54.0541
2013-08-28 3:34:56.030000000000655,57.6923
2013-08-28 3:34:57.069999999999709,65.2174
2013-08-28 3:34:57.989999999999782,64.5161
2013-08-28 3:34:58.920000000000073,68.1818
2013-08-28 3:34:59.799999999999272,65.9341
2013-08-28 3:35:0.70999999999912689,70.5882
2013-08-28 3:35:1.5599999999994907,66.6667
2013-08-28 3:35:2.4599999999991269,72.2892
2013-08-28 3:35:4.1000000000003638,73.1707
2013-08-28 3:35:4.9200000000000728,73.1707
2013-08-28 3:35:5.7399999999997817,71.4286
2013-08-28 3:35:6.5799999999999272,68.1818
2013-08-28 3:35:7.4599999999991269,68.1818
2013-08-28 3:35:8.3400000000001455,63.8298
2013-08-28 3:35:9.2800000000006548,61.2245
2013-08-28 3:35:10.260000000000218,60
2013-08-28 3:35:11.260000000000218,57.1429
2013-08-28 3:35:12.309999999999491,57.6923
2013-08-28 3:35:13.350000000000364,57.1429
2013-08-28 3:35:14.399999999999636,60
2013-08-28 3:35:15.399999999999636,58.2524
2013-08-28 3:35:16.430000000000291,59.4059
2013-08-28 3:35:17.440000000000509,58.8235
2013-08-28 3:35:18.459999999999127,57.6923
2013-08-28 3:35:19.5,58.2524
2013-08-28 3:35:20.530000000000655,57.6923
2013-08-28 3:35:21.569999999999709,56.0748
2013-08-28 3:35:22.639999999999418,57.1429
2013-08-28 3:35:23.690000000000509,58.2524
2013-08-28 3:35:24.719999999999345,56.0748
2013-08-28 3:35:25.790000000000873,53.0973
2013-08-28 3:35:26.920000000000073,54.5455
2013-08-28 3:35:28.020000000000437,58.8235
2013-08-28 3:35:29.040000000000873,58.2524
2013-08-28 3:35:30.069999999999709,55.0459
2013-08-28 3:35:31.159999999999854,57.1429
2013-08-28 3:35:32.209999999999127,60
2013-08-28 3:35:33.209999999999127,61.2245
2013-08-28 3:35:34.190000000000509,54.5455
2013-08-28 3:35:35.290000000000873,55.0459
2013-08-28 3:35:36.3799999999992,57.1429
2013-08-28 3:35:37.430000000000291,57.1429
2013-08-28 3:35:38.479999999999563,62.5
2013-08-28 3:35:39.440000000000509,67.4157
2013-08-28 3:35:40.329999999999927,65.2174
2013-08-28 3:35:41.25,68.1818
2013-08-28 3:35:42.1299999999992,66.6667
2013-08-28 3:35:43.030000000000655,70.5882
2013-08-28 3:35:43.8799999999992,71.4286
2013-08-28 3:35:44.719999999999345,72.2892
2013-08-28 3:35:46.340000000000146,75
2013-08-28 3:35:47.139999999999418,74.0741
2013-08-28 3:35:47.950000000000728,72.2892
2013-08-28 3:35:48.780000000000655,69.7674
2013-08-28 3:35:49.639999999999418,68.1818
2013-08-28 3:35:50.520000000000437,65.9341
2013-08-28 3:35:51.430000000000291,62.5
2013-08-28 3:35:52.389999999999418,62.5
